,text,Date,is_retweet
3294,RT @IvankaTrump: This year’s #TaxDay is the last time you’ll have to file your taxes through an outdated broken system. #BYE-BYE https://t…,20181804,TRUE
3295,RT @AbeShinzo: フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。「日本のために最善となるようベストを尽くす」トランプ大統領は、来る米朝首脳会談で拉致問題を取り上げ…,20181804,TRUE
3297,A sketch years later about a nonexistent man. A total con job playing the Fake News Media for Fools (but they know it)! https://t.co/9Is7mHBFda,20181804,FALSE
3298,Mike Pompeo met with Kim Jong Un in North Korea last week. Meeting went very smoothly and a good relationship was formed. Details of Summit are being worked out now. Denuclearization will be a great thing for World but also for North Korea!,20181804,FALSE
3299,Slippery James Comey the worst FBI Director in history was not fired because of the phony Russia investigation where by the way there was NO COLLUSION (except by the Dems)!,20181804,FALSE
3300,Best wishes to Prime Minister @Netanyahu and all of the people of Israel on the 70th Anniversary of your Great Independence. We have no better friends anywhere. Looking forward to moving our Embassy to Jerusalem next month!,20181804,FALSE
3301,Prime Minister @AbeShinzo of Japan and myself this morning building an even deeper and better relationship while playing a quick round of golf at Trump International Golf Club. https://t.co/YqU7pHiFoU,20181804,FALSE
3302,Great working luncheon with U.S. and Japanese Delegations this afternoon! https://t.co/ywU2CEih8b,20181804,FALSE
3303,RT @StateDept: .@POTUS Trump thanks Prime Minister @AbeShinzo for his support discusses U.S.-Japan cooperation on #NorthKorea defense an…,20181804,FALSE
3304,It was my great honor to host my friend @JPN_PMO @AbeShinzo and his delegation at Mar-a-Lago for the past two days. Lots accomplished thank you! #Success🇺🇸🇯🇵 https://t.co/2NnItfwfBl,20181904,TRUE
3305,Great meeting with Prime Minister Abe of Japan who has just left Florida. Talked in depth about North Korea Military and Trade. Good things will happen!,20181904,FALSE
3306,Thank you San Diego County for defending the rule of law and supporting our lawsuit against California's illegal and unconstitutional 'Sanctuary' policies. California's dangerous policies release violent criminals back into our communities putting all Americans at risk.,20181904,FALSE
3307,Governor Jerry Brown announced he will deploy “up to 400 National Guard Troops” to do nothing. The crime rate in California is high enough and the Federal Government will not be paying for Governor Brown’s charade. We need border security and action not words!,20181904,FALSE
3308,Just arrived @NASKeyWest! Heading to a briefing with the Joint Interagency Task Force South NORTHCOM and SOUTHCOM. https://t.co/r906IXnBcG,20181904,FALSE
3309,THANK YOU #JIATFSouth @Norad_Northcom @southcomwatch and @DHSgov. Keep up the GREAT work! https://t.co/3v2uG6Jp1T,20181904,FALSE
3310,.@MarshaBlackburn is a wonderful woman who has always been there when we have needed her. Great on the Military Border Security and Crime. Loves and works hard for the people of Tennessee. She has my full endorsement and I will be there to campaign with her!,20181904,FALSE
3311,Democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our Government hence the American People. They are “slow walking” all of my nominations - hundreds of people. At this rate it would take 9 years for all approvals!,20181904,FALSE
3312,...Hopefully the Senate will not leave Washington until our Ambassadors Judges and the people who make Washington work are approved. The Democrats are Obstructing the process and we need these people approved for the good of our Country!,20181904,FALSE
3313,Mike Pompeo is outstanding. First in his class at West Point. A top student at Harvard Law School. A success at whatever he has done. We need the Senate to approve Mike ASAP. He will be a great Secretary of State!,20181904,FALSE
3314,My thoughts prayers and condolences are with the families friends and colleagues of the two @GCSOFlorida deputies (HEROES) who lost their lives in the line of duty today.,20181904,FALSE
3315,Sanctuary Cities released at least 142 Gang Members across the United States making it easy for them to commit all forms of violent crimes where none would have existed. We are doing a great job of law enforcement but things such as this make safety in America difficult!,20181904,FALSE
3316,James Comey just threw Andrew McCabe “under the bus.” Inspector General’s Report on McCabe is a disaster for both of them! Getting a little (lot) of their own medicine?,20181904,FALSE
3317,James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION. Also he leaked classified information. WOW! Will the Witch Hunt continue?,20181904,FALSE
3318,So General Michael Flynn’s life can be totally destroyed while Shadey James Comey can Leak and Lie and make lots of money from a third rate book (that should never have been written). Is that really the way life in America is supposed to work? I don’t think so!,20182004,FALSE
3319,So exciting! I have agreed to be the Commencement Speaker at our GREAT Naval Academy on May 25th in Annapolis Maryland. Looking forward to being there.,20182004,FALSE
3320,Nancy Pelosi is going absolutely crazy about the big Tax Cuts given to the American People by the Republicans...got not one Democrat Vote! Here’s a choice. They want to end them and raise your taxes substantially. Republicans are working on making them permanent and more cuts!,20182004,FALSE
3321,Looks like OPEC is at it again. With record amounts of Oil all over the place including the fully loaded ships at sea Oil prices are artificially Very High! No good and will not be accepted!,20182004,FALSE
3322,Can you believe that despite 93% bad stories from the Fake News Media (should be getting good stories) today we had just about our highest Poll Numbers including those on Election Day? The American public is wise to the phony an dishonest press. Make America Great Again!,20182004,FALSE
3323,Just heard the Campaign was sued by the Obstructionist Democrats. This can be good news in that we will now counter for the DNC Server that they refused to give to the FBI the Wendy Wasserman Schultz Servers and Documents held by the Pakistani mystery man and Clinton Emails.,20182004,FALSE
3324,North Korea has agreed to suspend all Nuclear Tests and close up a major test site. This is very good news for North Korea and the World - big progress! Look forward to our Summit.,20182004,FALSE
3325,Just heard the Campaign was sued by the Obstructionist Democrats. This can be good news in that we will now counter for the DNC Server that they refused to give to the FBI the Debbie Wasserman Schultz Servers and Documents held by the Pakistani mystery man and Clinton Emails.,20182004,FALSE
3326,James Comey illegally leaked classified documents to the press in order to generate a Special Council? Therefore the Special Council was established based on an illegal act? Really does everybody know what that means?,20182004,FALSE
3327,A message from Kim Jong Un: “North Korea will stop nuclear tests and launches of intercontinental ballistic missiles.”Also will “Shut down a nuclear test site in the country’s Northern Side to prove the vow to suspend nuclear tests.” Progress being made for all!,20182104,FALSE
3328,The New York Times and a third rate reporter named Maggie Habberman known as a Crooked H flunkie who I don’t speak to and have nothing to do with are going out of their way to destroy Michael Cohen and his relationship with me in the hope that he will “flip.” They use....,20182104,FALSE
3330,....it means lying or making up stories. Sorry I don’t see Michael doing that despite the horrible Witch Hunt and the dishonest media!,20182104,FALSE
3331,The New York Times and a third rate reporter named Maggie Haberman known as a Crooked H flunkie who I don’t speak to and have nothing to do with are going out of their way to destroy Michael Cohen and his relationship with me in the hope that he will “flip.” They use....,20182104,FALSE
3333,....it means lying or making up stories. Sorry I don’t see Michael doing that despite the horrible Witch Hunt and the dishonest media!,20182104,FALSE
3334,Join me in Washington Michigan on Saturday April 28 2018 at 7:00pm! #MAGA Tickets: https://t.co/DISosdqBuu https://t.co/gHdTgHw5FU,20182104,FALSE
3335,Fantastic crowd and great people yesterday in Key West Florida. Thank you! https://t.co/HqOUFgmbQS,20182104,FALSE
3336,Today my thoughts and prayers are with the entire Bush family. In memory of First Lady Barbara Bush there is a remembrance display located at her portrait in the Center Hall of the @WhiteHouse. https://t.co/AuJ3RLZyax,20182104,FALSE
3337,Heading to the Southern White House to watch the Funeral Service of Barbara Bush. First Lady Melania has arrived in Houston to pay our respects. Will be a beautiful day!,20182104,FALSE
3338,So funny the Democrats have sued the Republicans for Winning. Now he R’s counter and force them to turn over a treasure trove of material including Servers and Emails!,20182104,FALSE
3339,Sylvester Stallone called me with the story of heavyweight boxing champion Jack Johnson. His trials and tribulations were great his life complex and controversial. Others have looked at this over the years most thought it would be done but yes I am considering a Full Pardon!,20182104,FALSE
3342,"RT @dmartosko: The same can be said of the ""collusion"" stuff. https://t.co/xMCVuH3OTs",20182104,FALSE
3343,“At least two Memos Comey shared with a friend contained Classified Information.”  Wall Street Journal,20182104,TRUE
3344,“GOP Lawmakers asking Sessions to Investigate Comey and Hillary Clinton.” @FoxNews   Good luck with that request!,20182104,FALSE
3346,....We are a long way from conclusion on North Korea maybe things will work out and maybe they won’t - only time will tell....But the work I am doing now should have been done a long time ago!,20182204,FALSE
3347,“I can die happy now with Trump Job performance” stated Mary Matalin. “A great overall President stunning!” Thank you Mary.,20182204,FALSE
3348,A complete Witch Hunt!,20182204,FALSE
3349,Funny how all of the Pundits that couldn’t come close to making a deal on North Korea are now all over the place telling me how to make a deal!,20182204,FALSE
3350,Kim Strassel of the WSJ just said after reviewing the dumb Comey Memos “you got to ask what was the purpose of the Special Counsel? There’s no there there.” Dan Henninger of the WSJ said Memos would show that this would be one of the weakest obstruction cases ever brought!,20182204,FALSE
3351,Thank you to the incredible Law Enforcement Officers from the Palm Beach County Sheriff’s Office. They keep us safe and are very cool about it! https://t.co/NlhxpPwmzT,20182204,FALSE
3352,Hard to believe Obstructionists May vote against Mike Pompeo for Secretary of State. The Dems will not approve hundreds of good people including the Ambassador to Germany. They are maxing out the time on approval process for all never happened before. Need more Republicans!,20182204,FALSE
3353,Despite the Democrat inspired laws on Sanctuary Cities and the Border being so bad and one sided I have instructed the Secretary of Homeland Security not to let these large Caravans of people into our Country. It is a disgrace. We are the only Country in the World so naive! WALL,20182304,FALSE
3354,Mexico whose laws on immigration are very tough must stop people from going through Mexico and into the U.S. We may make this a condition of the new NAFTA Agreement. Our Country cannot accept what is happening! Also we must get Wall funding fast.,20182304,FALSE
3355,Here’s a great stat - since January 2017 the number of people forced to use food stamps is down 1.9 million. The American people are finally back to work!,20182304,FALSE
3356,RT @mike_pence: PROUD to support our friend @VoteMarsha for US Senate representing Tennessee. Marsha Blackburn is a rock-ribbed conservativ…,20182304,FALSE
3357,Having great meetings and discussions with my friend President @EmmanuelMacron of France. We are in the midst of meetings on Iran Syria and Trade. We will be holding a joint press conference shortly here at the @WhiteHouse. 🇺🇸🇫🇷 https://t.co/ju1FXhgjaD,20182404,TRUE
3358,Americans stand with you and all of Canada Prime Minister @JustinTrudeau. Our thoughts and prayers are with you all. #TorontoStrong https://t.co/Xo3Cn962z8,20182404,FALSE
3359,Arizona please get out today and vote @DebbieLesko for Congress in #AZ08. Strong on Border Immigration and Crime. Great on the Military. Time is ticking down - get out and VOTE today. We need Debbie in Congress!,20182404,FALSE
3360,“President Trump Calls the U.S.-France Relationship ‘Unbreakable.’ History Shows He’s Right.” https://t.co/L0gT4rvaJO,20182404,FALSE
3361,.@JimRenacci has worked so hard on Tax Reductions Illegal Immigration the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic  Senator for the Great State of Ohio and has my full endorsement!,20182404,FALSE
3362,.@JimRenacci has worked so hard on Tax Reductions Illegal Immigration the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic Senator for the Great State of Ohio and has my full endorsement!,20182404,FALSE
3363,Today @FLOTUS Melania and I were honored to welcome French President @EmmanuelMacron and Mrs. Brigitte Macron to the @WhiteHouse. We look forward to hosting them at tonight's State Dinner in their honor. https://t.co/wGJcWqSzyP,20182404,FALSE
3364,Our two great republics are linked together by the timeless bonds of history culture and destiny. We are people who cherish our values protect our civilization and recognize the image of God in every human soul. https://t.co/01c8iSGDB3,20182404,FALSE
3365,RT @realDonaldTrump: Our two great republics are linked together by the timeless bonds of history culture and destiny. We are people who…,20182404,FALSE
3366,Congratulations to Republican Debbie Lesko on her big win in the Special Election for Arizona House seat. Debbie will do a Great Job! Press is so silent.,20182404,TRUE
3367,Busy day planned.  Looking forward to watching President Macron of France address a Joint Session of Congress today. This is a great honor and seldom allowed to be done...he will be GREAT!,20182504,FALSE
3368,.@FLOTUS did a spectacular job hosting the President of France @EmmanuelMacron and his wife Brigitte. Every detail was done to perfection. The State Dining Room never looked more beautiful and Washington is abuzz over what an incredible job Melania did.,20182504,FALSE
3369,Looking forward to my meeting with Tim Cook of Apple. We will be talking about many things including how the U.S. has been treated unfairly for many years by many countries on trade.,20182504,FALSE
3370,RT @realDonaldTrump: Democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our…,20182504,FALSE
3371,Thank you Kanye very cool! https://t.co/vRIC87M21X,20182504,TRUE
3372,MAGA! https://t.co/jFf5ONASlv,20182504,FALSE
3373,I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!,20182504,FALSE
3374,Loved being on @foxandfriends this morning. Great show!,20182604,FALSE
3376,Is everybody believing what is going on. James Comey can’t define what a leak is. He illegally leaked CLASSIFIED INFORMATION but doesn’t understand what he did or how serious it is. He lied all over the place to cover it up. He’s either very sick or very dumb. Remember sailor!,20182604,FALSE
3377,After a furious year of missile launches and Nuclear testing a historic meeting between North and South Korea is now taking place. Good things are happening but only time will tell!,20182704,FALSE
3378,KOREAN WAR TO END! The United States and all of its GREAT people should be very proud of what is now taking place in Korea!,20182704,FALSE
3379,So great to have Staff Sgt. Dan Nevins and the incredible WOUNDED WARRIORS with me in the White House yesterday. These are truly brave and special people! @foxandfriends,20182704,FALSE
3380,Please do not forget the great help that my good friend President Xi of China has given to the United States particularly at the Border of North Korea. Without him it would have been a much longer tougher process!,20182704,FALSE
3382,Look forward to meeting with Chancellor Angela Merkel of Germany today. So much to discuss so little time! It will be good for both of our great countries!,20182704,FALSE
3383,Just Out: House Intelligence Committee Report released. “No evidence” that the Trump Campaign “colluded coordinated or conspired with Russia.” Clinton Campaign paid for Opposition Research obtained from Russia- Wow! A total Witch Hunt! MUST END NOW!,20182704,FALSE
3384,"RT @WhiteHouse: ""Today I am honored to welcome Chancellor Angela Merkel back to the White House... We are also pleased to have our newly co…",20182704,FALSE
3385,I urge all Americans to participate in #takebackday tomorrow! Let’s come together and BEAT last October’s record of disposed prescription pills! Visit https://t.co/QCG7bHvvxd to learn more on how to participate Saturday and every day. https://t.co/W00YxL1RwK,20182704,TRUE
3386,"RT @WhiteHouse: ""So today on behalf of the United States I want to thank every Olympian and Paralympian... To every member of @TeamUSA I…",20182704,FALSE
3387,House Intelligence Committee rules that there was NO COLLUSION between the Trump Campaign and Russia. As I have been saying all along it is all a big Hoax by the Democrats based on payments and lies. There should never have been a Special Councel appointed. Witch Hunt!,20182704,TRUE
3388,House Intelligence Committee rules that there was NO COLLUSION between the Trump Campaign and Russia. As I have been saying all along it is all a big Hoax by the Democrats based on payments and lies. There should never have been a Special Counsel appointed. Witch Hunt!,20182804,FALSE
3389,Allegations made by Senator Jon Tester against Admiral/Doctor Ron Jackson are proving false. The Secret Service is unable to confirm (in fact they deny) any of the phony Democrat charges which have absolutely devastated the wonderful Jackson family. Tester should resign. The.....,20182804,FALSE
3390,....great people of Montana will not stand for this kind of slander when talking of a great human being. Admiral Jackson is the kind of man that those in Montana would most respect and admire and now for no reason whatsoever his reputation has been shattered. Not fair Tester!,20182804,FALSE
3391,“Clapper lied about (fraudulent) Dossier leaks to CNN” @foxandfriends FoxNews  He is a lying machine who now works for Fake News CNN.,20182804,FALSE
3392,Just had a long and very good talk with President Moon of South Korea. Things are going very well time and location of meeting with North Korea is being set. Also spoke to Prime Minister Abe of Japan to inform him of the ongoing negotiations.,20182804,FALSE
3393,Look forward to being in the Great State of Michigan tonight. Major business expansion and jobs pouring into your State. Auto companies expanding at record pace. Big crowd tonight will be live on T.V.,20182804,FALSE
3394,Secret Service has just informed me that Senator Jon Tester’s statements on Admiral Jackson are not true. There were no such findings. A horrible thing that we in D.C. must live with just like phony Russian Collusion. Tester should lose race in Montana. Very dishonest and sick!,20182804,FALSE
3395,Join me LIVE in Washington Michigan at 7:00pmE on @FoxNews! #MAGA,20182804,FALSE
3396,Great evening last night in Washington Michigan. The enthusiasm knowledge and love in that room was unreal. To the many thousands of people who couldn’t get in I cherish you....and will be back!,20182804,FALSE
3397,While Washington Michigan was a big success Washington D.C. just didn’t work. Everyone is talking about the fact that the White House Correspondents Dinner was a very big boring bust...the so-called comedian really “bombed.” @greggutfeld should host next year! @PeteHegseth,20182904,FALSE
3398,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,20182904,FALSE
3399,“Trump’s Triumphs are driving his critics Crazy!” Thank you Steve Hilton @NextRevFNC just want to do what is right for our wonderful U.S.A.,20182904,FALSE
3400,The White House Correspondents’ Dinner was a failure last year but this year was an embarrassment to everyone associated with it. The filthy “comedian” totally bombed (couldn’t even deliver her lines-much like the Seth Meyers weak performance). Put Dinner to rest or start over!,20183004,FALSE
3401,Headline: “Kim Prepared to Cede Nuclear Weapons if U.S. Pledges Not to Invade” - from the Failing New York Times. Also will shut down Nuclear Test Site in May.,20183004,FALSE
3402,The White House Correspondents’ Dinner is DEAD as we know it. This was a total disaster and an embarrassment to our great Country and all that it stands for. FAKE NEWS is alive and well and beautifully represented on Saturday night!,20183004,FALSE
3404,I recently had a terrific meeting with a bipartisan group of freshman lawmakers who feel very strongly in favor of Congressional term limits. I gave them my full support and endorsement for their efforts. #DrainTheSwamp,20183004,FALSE
3406,During Small Business Week we celebrate the great hard-working entrepreneurs across our country who have started and operate a small business!,20183004,FALSE
3407,The Fake News is going crazy making up false stories and using only unnamed sources (who don’t exist). They are totally unhinged and the great success of this Administration is making them do and say things that even they can’t believe they are saying. Truly bad people!,20183004,FALSE
3408,The White House is running very smoothly despite phony Witch Hunts etc. There is great Energy and unending Stamina both necessary to get things done. We are accomplishing the unthinkable and setting positive records while doing so! Fake News is going “bonkers!”,20183004,FALSE
3409,So disgraceful that the questions concerning the Russian Witch Hunt were “leaked” to the media. No questions on Collusion. Oh I see...you have a made up phony crime Collusion that never existed and an investigation begun with illegally leaked classified information. Nice!,20183004,FALSE
3410,Delegation heading to China to begin talks on the Massive Trade Deficit that has been created with our Country. Very much like North Korea this should have been fixed years ago not now. Same with other countries and NAFTA...but it will all get done. Great Potential for USA!,20180105,FALSE
3411,It would seem very hard to obstruct justice for a crime that never happened! Witch Hunt!,20180105,FALSE
3412,Yesterday it was my great honor to welcome President @MBuhari of the Federal Republic of Nigeria to the @WhiteHouse!🇺🇸🇳🇬 https://t.co/ApOC3CUSjV,20180105,FALSE
3413,Today I had the great honor of awarding the Commander-in-Chief’s Trophy for the first time in 21 years to the @ArmyWP_Football Black Knights at the @WhiteHouse. Congratulations!https://t.co/KRQXR3xEES,20180105,FALSE
3414,Congratulations @ArmyWP_Football! https://t.co/rmaLoZMWtK,20180105,FALSE
3415,Today it was my great honor to thank and welcome heroic crew members and passengers of Southwest Airlines Flight 1380 at the @WhiteHouse! https://t.co/fYYgWToddi,20180105,FALSE
3417,“The questions are an intrusion into the President’s Article 2  powers under the Constitution to fire any Executive Branch Employee...what the President was thinking is an outrageous.....as to the President’s unfettered power to fire anyone...” Joe Digenova former US Attorney,20180205,FALSE
3418,NEW BOOK - A MUST READ! “The Russia Hoax - The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump” by the brilliant Fox News Legal Analyst Gregg Jarrett. A sad chapter for law enforcement. A rigged system!,20180205,FALSE
3419,A Rigged System - They don’t want to turn over Documents to Congress. What are they afraid of? Why so much redacting? Why such unequal “justice?” At some point I will have no choice but to use the powers granted to the Presidency and get involved!,20180205,FALSE
3420,Congratulations @SecPompeo! https://t.co/ECrMGkXMQF,20180205,FALSE
3421,I have been briefed on the U.S. C-130 “Hercules” cargo plane from the Puerto Rico National Guard that crashed near Savannah Hilton Head International Airport. Please join me in thoughts and prayers for the victims their families and the great men and women of the National Guard.,20180205,FALSE
3422,“This isn’t some game. You are screwing with the work of the president of the United States.”  John Dowd March 2018.  With North Korea China the Middle East and so much more there is not much time to be thinking about this especially since there was no Russian “Collusion.”,20180205,FALSE
3423,As everybody is aware the past Administration has long been asking for three hostages to be released from a North Korean Labor camp but to no avail. Stay tuned!,20180205,FALSE
3424,Ainsley Earnhardt a truly great person just wrote a wonderful book “The Light Within Me” which is doing really well. She is very special and so is her new book...bring it to number one!,20180305,FALSE
3425,Our great financial team is in China trying to negotiate a level playing field on trade! I look forward to being with President Xi in the not too distant future. We will always have a good (great) relationship!,20180305,FALSE
3426,Mr. Cohen an attorney received a monthly retainer not from the campaign and having nothing to do with the campaign from which he entered into through reimbursement a private contract between two parties known as a non-disclosure agreement or NDA. These agreements are.....,20180305,FALSE
3427,...very common among celebrities and people of wealth. In this case it is in full force and effect and will be used in Arbitration for damages against Ms. Clifford (Daniels). The agreement was used to stop the false and extortionist accusations made by her about an affair......,20180305,FALSE
3428,...despite already having signed a detailed letter admitting that there was no affair. Prior to its violation by Ms. Clifford and her attorney this was a private agreement. Money from the campaign or campaign contributions played no roll in this transaction.,20180305,FALSE
3429,Today it was my great honor to celebrate the #NationalDayOfPrayer at the @WhiteHouse in the Rose Garden! Proclamation: https://t.co/4jAxJnBJoq https://t.co/AsWTfpu290,20180305,FALSE
3431,#NationalDayOfPrayer https://t.co/nFUc3uyQL8,20180305,FALSE
3432,Our Southern Border is under siege. Congress must act now to change our weak and ineffective immigration laws. Must build a Wall. Mexico which has a massive crime problem is doing little to help!,20180305,FALSE
3433,Because Jobs in the U.S. are doing so well Americans receiving unemployment aid is the lowest since 1973. Great!,20180405,FALSE
3434,Andy McCarthy will be on  @LouDobbs tonight. 7:00 P.M.  @FoxBusiness.,20180405,FALSE
3435,NBC NEWS is wrong again! They cite “sources” which are constantly wrong. Problem is like so many others the sources probably don’t exist they are fabricated fiction! NBC my former home with the Apprentice is now as bad as Fake News CNN. Sad!,20180405,FALSE
3436,Going to Dallas (the GREAT State of Texas) today. Leaving soon!,20180405,FALSE
3437,JUST OUT: 3.9% Unemployment. 4% is Broken! In the meantime WITCH HUNT!,20180405,FALSE
3438,All of us here today are united by the same timeless values. We believe that our liberty is a gift from our creator and that no Government can ever take it away. We believe in the rule of law - and we support the men and women of law enforcement. We have pride in our history... https://t.co/eONj1Y8oju,20180405,FALSE
3439,Democrats and liberals in Congress want to disarm law-abiding Americans at the same time they are releasing dangerous criminal aliens and savage gang members onto our streets. Politicians who put criminal aliens before American Citizens should be voted out of office!,20180405,FALSE
3440,We are going to demand Congress secure the border in the upcoming CR. Illegal immigration must end!,20180405,FALSE
3441,I want to thank all of our friends and patriots at the @NRA. We will never fail and we will always protect your Second Amendment! God Bless you and God Bless America! https://t.co/3PoNPV24p4,20180405,FALSE
3442,Great book just out by very successful businessman @AndyPuzder. Always known as somebody who knows how to win “Capitalist Comeback” will be a big hit!,20180405,FALSE
3443,Just returned home to the beautiful White House from Dallas where the Arena was packed to the rafters with the great fans and supporters of the @NRA. It was so wonderful to be there!,20180505,FALSE
3444,Our high level delegation is on the way back from China where they had long meetings with Chinese leaders and business representatives. We will be meeting tomorrow to determine the results but it is hard for China in that they have become very spoiled with U.S. trade wins!,20180505,FALSE
3445,Thank you Cleveland Ohio! https://t.co/ROEFRLY7jP,20180505,FALSE
3446,To the great people of West Virginia we have together a really great chance to keep making a big difference. Problem is Don Blankenship currently running for Senate can’t win the General Election in your State...No way! Remember Alabama. Vote Rep. Jenkins or A.G. Morrisey!,20180505,FALSE
3447,My highly respected nominee for CIA Director Gina Haspel has come under fire because she was too tough on Terrorists. Think of that in these very dangerous times we have the most qualified person a woman who Democrats want OUT because she is too tough on terror. Win Gina!,20180705,FALSE
3448,The Russia Witch Hunt is rapidly losing credibility. House Intelligence Committee found No Collusion Coordination or anything else with Russia. So now the Probe says OK what else is there? How about Obstruction for a made up phony crime.There is no O it’s called Fighting Back,20180705,FALSE
3449,The 13 Angry Democrats in charge of the Russian Witch Hunt are starting to find out that there is a Court System in place that actually protects people from injustice...and just wait ‘till the Courts get to see your unrevealed Conflicts of Interest!,20180705,FALSE
3451,Good luck to Ric Grenell our new Ambassador to Germany. A great and talented guy he will represent our Country well!,20180705,FALSE
3452,Lisa Page who may hold the record for the most Emails in the shortest period of time (to her Lover Peter S) and attorney Baker are out at the FBI as part of the Probers getting caught? Why is Peter S still there? What a total mess. Our Country has to get back to Business!,20180705,FALSE
3453,Is this Phony Witch Hunt going to go on even longer so it wrongfully impacts the Mid-Term Elections which is what the Democrats always intended? Republicans better get tough and smart before it is too late!,20180705,FALSE
3454,The United States does not need John Kerry’s possibly illegal Shadow Diplomacy on the very badly negotiated Iran Deal.  He was the one that created this MESS in the first place!,20180705,FALSE
3455,National Prescription Drug #TakeBackDay numbers are in! Another record broken: nearly 1 MILLION pounds of Rx pills disposed! Let’s keep fighting this opioid epidemic America!,20180705,FALSE
3456,I will be announcing my decision on the Iran Deal tomorrow from the White House at 2:00pm.,20180705,FALSE
3457,Gina Haspel my highly respected nominee to lead the CIA is being praised for the fact that she has been and alway will be TOUGH ON TERROR! This is a woman who has been a leader wherever she has gone. The CIA wants her to lead them into America’s  bright and glorious future!,20180705,FALSE
3458,I will be speaking to my friend President Xi of China this morning at 8:30. The primary topics will be Trade where good things will happen and North Korea where relationships and trust are building.,20180805,FALSE
3459,John Kerry can’t get over the fact that he had his chance and blew it! Stay away from negotiations John you are hurting your country!,20180805,FALSE
3460,Statement on the Iran Nuclear Deal: https://t.co/O3SpryCKkc,20180805,FALSE
3461,"RT @WhiteHouse: ""At the heart of the Iran deal was a giant fiction: that a murderous regime desired only a peaceful nuclear energy program.…",20180805,FALSE
3462,"RT @WhiteHouse: ""Finally I want to deliver a message to the long-suffering people of Iran. The people of America stand with you."" https://…",20180805,TRUE
3463,The Iran Deal is defective at its core. If we do nothing we know what will happen. In just a short time the world’s leading state sponsor of terror will be on the cusp of acquiring the world’s most dangerous weapons.... https://t.co/58qwBLzxIH,20180805,TRUE
3464,The Republican Party had a great night. Tremendous voter energy and excitement and all candidates are those who have a great chance of winning in November. The Economy is sooo strong and with Nancy Pelosi wanting to end the big Tax Cuts and Raise Taxes why wouldn’t we win?,20180805,FALSE
3466,Candace Owens of Turning Point USA is having a big impact on politics in our Country. She represents an ever expanding group of very smart “thinkers” and it is wonderful to watch and hear the dialogue going on...so good for our Country!,20180905,FALSE
3467,Congratulations to Mike Dewine on his big win in the Great State of Ohio. He will be a great Governor with a heavy focus on HealthCare and Jobs.  His Socialist opponent in November should not do well a big failure in last job!,20180905,FALSE
3469,Secretary Pompeo and his “guests” will be landing at Andrews Air Force Base at 2:00 A.M. in the morning. I will be there to greet them. Very exciting!,20180905,FALSE
3470,The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing) when in fact he was flying to North Korea. Fake News so bad!,20180905,FALSE
3471,Looking forward to greeting the Hostages (no longer) at 2:00 A.M.,20180905,FALSE
3472,Gina Haspel did a spectacular job today. There is nobody even close to run the CIA!,20180905,FALSE
3473,On behalf of the American people WELCOME HOME! https://t.co/hISaCI95CB,20181005,FALSE
3475,Five Most Wanted leaders of ISIS just captured!,20181005,FALSE
3476,The highly anticipated meeting between Kim Jong Un and myself will take place in Singapore on June 12th. We will both try to make it a very special moment for World Peace!,20181005,FALSE
3477,Thank you Indiana! #MAGA🇺🇸https://t.co/fCv76VyUax,20181005,FALSE
3478,Today my Administration is launching the most sweeping action in history to lower the price of prescription drugs for the American People. We will have tougher negotiation more competition and much lower prices at the pharmacy counter! https://t.co/xdakX43a4d,20181105,FALSE
3479,The American people deserve a healthcare system that takes care of them – not one that takes advantage of them. We will work every day to ensure all Americans have access to the quality affordable medication they need and deserve. We will not rest until the job is done! https://t.co/9BzevAniNx,20181105,FALSE
3480,Big week next week when the American Embassy in Israel will be moved to Jerusalem. Congratulations to all!,20181105,FALSE
3481,Why doesn’t the Fake News Media state that the Trump Administration’s Anti-Trust Division has been and is opposed to the AT&amp,T,31130
3482,North Korea has announced that they will dismantle Nuclear Test Site this month ahead of the big Summit Meeting on June 12th. Thank you a very smart and gracious gesture!,20181105,FALSE
3483,Iran’s Military Budget is up more than 40% since the Obama negotiated Nuclear Deal was reached...just another indicator that it was all a big lie. But not anymore!,20181205,FALSE
3484,The Senate should get funding done before the August break or NOT GO HOME. Wall and Border Security should be included. Also waiting for approval of almost 300 nominations worst in history. Democrats are doing everything possible to obstruct all they know how to do. STAY!,20181205,FALSE
3485,Happy Mother’s Day!!! https://t.co/zw71dnT7TJ,20181205,FALSE
3486,President Xi of China and I are working together to give massive Chinese phone company ZTE a way to get back into business fast. Too many jobs in China lost. Commerce Department has been instructed to get it done!,20181305,FALSE
